Id,date,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,Usage_kWh
22203,20/08/2018 06:45,5.26,0,0,50.77,100,24300,Weekday,Monday,Light_Load,3.1
22204,20/08/2018 07:00,5.26,0,0,48.92,100,25200,Weekday,Monday,Light_Load,2.95
22205,20/08/2018 07:15,5.36,0,0,45.52,100,26100,Weekday,Monday,Light_Load,2.74
22206,20/08/2018 07:30,5.54,0,0,47.86,100,27000,Weekday,Monday,Light_Load,3.02
22207,20/08/2018 07:45,5.62,0,0,51.54,100,27900,Weekday,Monday,Light_Load,3.38
22208,20/08/2018 08:00,6.62,0,0,51.72,100,28800,Weekday,Monday,Light_Load,4
22209,20/08/2018 08:15,57.74,0,0.03,78.39,100,29700,Weekday,Monday,Light_Load,72.9
22210,20/08/2018 08:30,59.8,0,0.03,70.26,100,30600,Weekday,Monday,Light_Load,59.04
22211,20/08/2018 08:45,90.68,0,0.05,76.49,100,31500,Weekday,Monday,Light_Load,107.68
22212,20/08/2018 09:00,76.36,0,0.06,85.82,100,32400,Weekday,Monday,Light_Load,127.66
22213,20/08/2018 09:15,47.84,0,0.04,89.6,100,33300,Weekday,Monday,Medium_Load,96.55
22214,20/08/2018 09:30,31.57,0,0.03,88.59,100,34200,Weekday,Monday,Medium_Load,60.3
22215,20/08/2018 09:45,62.14,0,0.05,87.32,100,35100,Weekday,Monday,Medium_Load,111.31
22216,20/08/2018 10:00,63.14,0,0.05,87.76,100,36000,Weekday,Monday,Medium_Load,115.56
22217,20/08/2018 10:15,62.39,0,0.05,85.97,100,36900,Weekday,Monday,Maximum_Load,105.01
22218,20/08/2018 10:30,36.9,0,0.03,83.49,100,37800,Weekday,Monday,Maximum_Load,55.98
22219,20/08/2018 10:45,63.22,0,0.05,84.81,100,38700,Weekday,Monday,Maximum_Load,101.2
22220,20/08/2018 11:00,72.58,0,0.06,87.89,100,39600,Weekday,Monday,Maximum_Load,133.7
22221,20/08/2018 11:15,71.53,0,0.05,85.54,100,40500,Weekday,Monday,Maximum_Load,118.12
22222,20/08/2018 11:30,59.72,0,0.03,78.31,100,41400,Weekday,Monday,Maximum_Load,75.2
22223,20/08/2018 11:45,46.3,0,0.03,76.4,100,42300,Weekday,Monday,Maximum_Load,54.83
22224,20/08/2018 12:00,25.67,0,0.02,82.5,100,43200,Weekday,Monday,Maximum_Load,37.48
22225,20/08/2018 12:15,2.09,9.68,0.01,98.92,82.46,44100,Weekday,Monday,Medium_Load,14.11
22226,20/08/2018 12:30,0,19.62,0,100,27.54,45000,Weekday,Monday,Medium_Load,5.62
22227,20/08/2018 12:45,0,19.48,0,100,27.03,45900,Weekday,Monday,Medium_Load,5.47
22228,20/08/2018 13:00,0,19.58,0,100,25.76,46800,Weekday,Monday,Medium_Load,5.22
22229,20/08/2018 13:15,21.56,2.16,0.02,89.87,99.88,47700,Weekday,Monday,Maximum_Load,44.17
22230,20/08/2018 13:30,34.27,0,0.03,86.38,100,48600,Weekday,Monday,Maximum_Load,58.75
22231,20/08/2018 13:45,29.27,0,0.03,88.11,100,49500,Weekday,Monday,Maximum_Load,54.54
22232,20/08/2018 14:00,24.66,0,0.02,89.19,100,50400,Weekday,Monday,Maximum_Load,48.64
22233,20/08/2018 14:15,18.72,0,0.02,92.43,100,51300,Weekday,Monday,Maximum_Load,45.32
22234,20/08/2018 14:30,26.35,0,0.02,86.61,100,52200,Weekday,Monday,Maximum_Load,45.65
22235,20/08/2018 14:45,32.98,0,0.03,85.97,100,53100,Weekday,Monday,Maximum_Load,55.51
22236,20/08/2018 15:00,28.73,0,0.02,87.25,100,54000,Weekday,Monday,Maximum_Load,51.3
22237,20/08/2018 15:15,32.44,0,0.02,85.32,100,54900,Weekday,Monday,Maximum_Load,53.06
22238,20/08/2018 15:30,42.16,0,0.03,84.16,100,55800,Weekday,Monday,Maximum_Load,65.7
22239,20/08/2018 15:45,35.39,0,0.03,84.1,100,56700,Weekday,Monday,Maximum_Load,55.01
22240,20/08/2018 16:00,43.06,0,0.03,79.47,100,57600,Weekday,Monday,Maximum_Load,56.38
22241,20/08/2018 16:15,45.14,0,0.03,80.91,100,58500,Weekday,Monday,Maximum_Load,62.14
22242,20/08/2018 16:30,57.02,0,0.04,86.3,100,59400,Weekday,Monday,Maximum_Load,97.42
22243,20/08/2018 16:45,63.79,0,0.05,85.1,100,60300,Weekday,Monday,Maximum_Load,103.36
22244,20/08/2018 17:00,58.57,0,0.05,86.61,100,61200,Weekday,Monday,Maximum_Load,101.48
22245,20/08/2018 17:15,51.05,0,0.04,87.53,100,62100,Weekday,Monday,Medium_Load,92.41
22246,20/08/2018 17:30,68.36,0,0.05,85.79,100,63000,Weekday,Monday,Medium_Load,114.12
22247,20/08/2018 17:45,8.28,2.3,0.02,97.21,99.78,63900,Weekday,Monday,Medium_Load,34.31
22248,20/08/2018 18:00,0.36,3.31,0.01,99.99,99.35,64800,Weekday,Monday,Medium_Load,28.94
22249,20/08/2018 18:15,19.01,0.65,0.02,88.16,99.98,65700,Weekday,Monday,Medium_Load,35.5
22250,20/08/2018 18:30,36.04,0,0.02,79.61,100,66600,Weekday,Monday,Medium_Load,47.41
22251,20/08/2018 18:45,35.21,0,0.02,83.28,100,67500,Weekday,Monday,Medium_Load,52.96
22252,20/08/2018 19:00,21.71,0,0.02,90.2,100,68400,Weekday,Monday,Medium_Load,45.36
22253,20/08/2018 19:15,22.82,0,0.02,89.47,100,69300,Weekday,Monday,Medium_Load,45.72
22254,20/08/2018 19:30,36.04,0,0.02,83.29,100,70200,Weekday,Monday,Medium_Load,54.25
22255,20/08/2018 19:45,23.26,0,0.02,89.47,100,71100,Weekday,Monday,Medium_Load,46.58
22256,20/08/2018 20:00,19.22,0,0.02,90.62,100,72000,Weekday,Monday,Medium_Load,41.18
22257,20/08/2018 20:15,32.8,0,0.03,88.62,100,72900,Weekday,Monday,Medium_Load,62.75
22258,20/08/2018 20:30,26.89,0,0.02,87.99,100,73800,Weekday,Monday,Medium_Load,49.79
22259,20/08/2018 20:45,14.51,0,0.02,94.23,100,74700,Weekday,Monday,Medium_Load,40.86
22260,20/08/2018 21:00,0.68,13.21,0.01,99.87,71.58,75600,Weekday,Monday,Medium_Load,13.54
22261,20/08/2018 21:15,0,16.31,0,100,36.38,76500,Weekday,Monday,Medium_Load,6.37
22262,20/08/2018 21:30,0,14.29,0,100,25.32,77400,Weekday,Monday,Medium_Load,3.74
22263,20/08/2018 21:45,0,14.08,0,100,24.32,78300,Weekday,Monday,Medium_Load,3.53
22264,20/08/2018 22:00,0,13.82,0,100,24.95,79200,Weekday,Monday,Medium_Load,3.56
22265,20/08/2018 22:15,0.94,3.6,0,96.34,68.45,80100,Weekday,Monday,Medium_Load,3.38
22266,20/08/2018 22:30,4.5,0,0,59.25,100,81000,Weekday,Monday,Medium_Load,3.31
22267,20/08/2018 22:45,4.5,0,0,52.42,100,81900,Weekday,Monday,Medium_Load,2.77
22268,20/08/2018 23:00,4.18,0,0,53.25,100,82800,Weekday,Monday,Medium_Load,2.63
22269,20/08/2018 23:15,3.85,0,0,55.37,100,83700,Weekday,Monday,Light_Load,2.56
22270,20/08/2018 23:30,3.67,0,0,57.66,100,84600,Weekday,Monday,Light_Load,2.59
22271,20/08/2018 23:45,3.64,0,0,56.92,100,85500,Weekday,Monday,Light_Load,2.52
22272,20/08/2018 00:00,3.74,0,0,56.48,100,0,Weekday,Monday,Light_Load,2.56
22273,21/08/2018 00:15,3.6,0,0,57.35,100,900,Weekday,Tuesday,Light_Load,2.52
22274,21/08/2018 00:30,4.82,0,0,49.42,100,1800,Weekday,Tuesday,Light_Load,2.74
22275,21/08/2018 00:45,5.36,0,0,51.26,100,2700,Weekday,Tuesday,Light_Load,3.2
22276,21/08/2018 01:00,4.93,0,0,48.58,100,3600,Weekday,Tuesday,Light_Load,2.74
22277,21/08/2018 01:15,5.08,0,0,46.39,100,4500,Weekday,Tuesday,Light_Load,2.66
22278,21/08/2018 01:30,5.08,0,0,46.93,100,5400,Weekday,Tuesday,Light_Load,2.7
22279,21/08/2018 01:45,4.97,0,0,47.74,100,6300,Weekday,Tuesday,Light_Load,2.7
22280,21/08/2018 02:00,5.22,0,0,46.48,100,7200,Weekday,Tuesday,Light_Load,2.74
22281,21/08/2018 02:15,5.15,0,0,47.37,100,8100,Weekday,Tuesday,Light_Load,2.77
22282,21/08/2018 02:30,4.86,0,0,56.75,100,9000,Weekday,Tuesday,Light_Load,3.35
22283,21/08/2018 02:45,5.22,0,0,48.31,100,9900,Weekday,Tuesday,Light_Load,2.88
22284,21/08/2018 03:00,5.26,0,0,46.2,100,10800,Weekday,Tuesday,Light_Load,2.74
22285,21/08/2018 03:15,5.54,0,0,44.72,100,11700,Weekday,Tuesday,Light_Load,2.77
22286,21/08/2018 03:30,5.18,0,0,46.22,100,12600,Weekday,Tuesday,Light_Load,2.7
22287,21/08/2018 03:45,5.22,0,0,46.48,100,13500,Weekday,Tuesday,Light_Load,2.74
22288,21/08/2018 04:00,5.15,0,0,47.9,100,14400,Weekday,Tuesday,Light_Load,2.81
22289,21/08/2018 04:15,5.08,0,0,46.93,100,15300,Weekday,Tuesday,Light_Load,2.7
22290,21/08/2018 04:30,5.33,0,0,45.72,100,16200,Weekday,Tuesday,Light_Load,2.74
22291,21/08/2018 04:45,5.18,0,0,47.68,100,17100,Weekday,Tuesday,Light_Load,2.81
22292,21/08/2018 05:00,5.44,0,0,51.63,100,18000,Weekday,Tuesday,Light_Load,3.28
22293,21/08/2018 05:15,5.15,0,0,47.37,100,18900,Weekday,Tuesday,Light_Load,2.77
22294,21/08/2018 05:30,5.18,0,0,46.22,100,19800,Weekday,Tuesday,Light_Load,2.7
22295,21/08/2018 05:45,5.36,0,0,45.52,100,20700,Weekday,Tuesday,Light_Load,2.74
22296,21/08/2018 06:00,5.08,0,0,45.98,100,21600,Weekday,Tuesday,Light_Load,2.63
22297,21/08/2018 06:15,4.9,0,0,47.29,100,22500,Weekday,Tuesday,Light_Load,2.63
22298,21/08/2018 06:30,4.82,0,0,47.9,100,23400,Weekday,Tuesday,Light_Load,2.63
22299,21/08/2018 06:45,5.18,0,0,48.59,100,24300,Weekday,Tuesday,Light_Load,2.88
22300,21/08/2018 07:00,5.04,0,0,50.51,100,25200,Weekday,Tuesday,Light_Load,2.95
22301,21/08/2018 07:15,4.54,0,0,58.09,100,26100,Weekday,Tuesday,Light_Load,3.24
22302,21/08/2018 07:30,4.64,0,0,52.2,100,27000,Weekday,Tuesday,Light_Load,2.84
22303,21/08/2018 07:45,4.54,0,0,57.25,100,27900,Weekday,Tuesday,Light_Load,3.17
22304,21/08/2018 08:00,6.01,0,0,56.36,100,28800,Weekday,Tuesday,Light_Load,4.1
22305,21/08/2018 08:15,53.46,0,0.03,78.37,100,29700,Weekday,Tuesday,Light_Load,67.46
22306,21/08/2018 08:30,67.07,0,0.03,72.09,100,30600,Weekday,Tuesday,Light_Load,69.77
22307,21/08/2018 08:45,59.65,0,0.02,66.71,100,31500,Weekday,Tuesday,Light_Load,53.42
22308,21/08/2018 09:00,34.96,0,0.02,81.84,100,32400,Weekday,Tuesday,Light_Load,49.79
22309,21/08/2018 09:15,36.25,0,0.03,84.98,100,33300,Weekday,Tuesday,Medium_Load,58.43
22310,21/08/2018 09:30,33.26,0,0.03,85.75,100,34200,Weekday,Tuesday,Medium_Load,55.44
22311,21/08/2018 09:45,34.78,0,0.03,85.3,100,35100,Weekday,Tuesday,Medium_Load,56.84
22312,21/08/2018 10:00,48.1,0,0.03,84.43,100,36000,Weekday,Tuesday,Medium_Load,75.78
22313,21/08/2018 10:15,24.05,0,0.02,89.44,100,36900,Weekday,Tuesday,Maximum_Load,48.1
22314,21/08/2018 10:30,22.43,0,0.02,90.78,100,37800,Weekday,Tuesday,Maximum_Load,48.56
22315,21/08/2018 10:45,32.47,0,0.02,85.19,100,38700,Weekday,Tuesday,Maximum_Load,52.81
22316,21/08/2018 11:00,38.3,0,0.03,86.31,100,39600,Weekday,Tuesday,Maximum_Load,65.45
22317,21/08/2018 11:15,52.85,0,0.03,75.47,100,40500,Weekday,Tuesday,Maximum_Load,60.8
22318,21/08/2018 11:30,32.54,0,0.02,80.54,100,41400,Weekday,Tuesday,Maximum_Load,44.21
22319,21/08/2018 11:45,26.64,0,0.02,84.09,100,42300,Weekday,Tuesday,Maximum_Load,41.4
22320,21/08/2018 12:00,16.34,0.25,0.02,90.02,100,43200,Weekday,Tuesday,Maximum_Load,33.77
22321,21/08/2018 12:15,0,9.86,0,100,38.71,44100,Weekday,Tuesday,Medium_Load,4.14
22322,21/08/2018 12:30,0,20.02,0,100,26.36,45000,Weekday,Tuesday,Medium_Load,5.47
22323,21/08/2018 12:45,0,19.26,0,100,27.32,45900,Weekday,Tuesday,Medium_Load,5.47
22324,21/08/2018 13:00,0,19.51,0,100,26.17,46800,Weekday,Tuesday,Medium_Load,5.29
22325,21/08/2018 13:15,13.21,3.85,0.02,94.91,99.54,47700,Weekday,Tuesday,Maximum_Load,39.82
22326,21/08/2018 13:30,22.68,0,0.02,90.42,100,48600,Weekday,Tuesday,Maximum_Load,48.02
22327,21/08/2018 13:45,14.22,0,0.02,94.43,100,49500,Weekday,Tuesday,Maximum_Load,40.82
22328,21/08/2018 14:00,12.6,0,0.02,95.2,100,50400,Weekday,Tuesday,Maximum_Load,39.17
22329,21/08/2018 14:15,13.9,0,0.02,95.13,100,51300,Weekday,Tuesday,Maximum_Load,42.91
22330,21/08/2018 14:30,18.43,0,0.02,92.94,100,52200,Weekday,Tuesday,Maximum_Load,46.4
22331,21/08/2018 14:45,28.62,0,0.02,87.77,100,53100,Weekday,Tuesday,Maximum_Load,52.42
22332,21/08/2018 15:00,34.06,0,0.03,86.09,100,54000,Weekday,Tuesday,Maximum_Load,57.64
22333,21/08/2018 15:15,34.31,0,0.03,85.63,100,54900,Weekday,Tuesday,Maximum_Load,56.88
22334,21/08/2018 15:30,28.8,0,0.02,87.17,100,55800,Weekday,Tuesday,Maximum_Load,51.23
22335,21/08/2018 15:45,26.21,0,0.02,88.52,100,56700,Weekday,Tuesday,Maximum_Load,49.86
22336,21/08/2018 16:00,24.41,0,0.02,90.23,100,57600,Weekday,Tuesday,Maximum_Load,51.08
22337,21/08/2018 16:15,27.22,0,0.02,88.06,100,58500,Weekday,Tuesday,Maximum_Load,50.58
22338,21/08/2018 16:30,33.62,0,0.03,86.38,100,59400,Weekday,Tuesday,Maximum_Load,57.64
22339,21/08/2018 16:45,32.36,0,0.03,87.07,100,60300,Weekday,Tuesday,Maximum_Load,57.28
22340,21/08/2018 17:00,27.07,0,0.02,88.28,100,61200,Weekday,Tuesday,Maximum_Load,50.87
22341,21/08/2018 17:15,29.48,0,0.03,88.65,100,62100,Weekday,Tuesday,Medium_Load,56.48
22342,21/08/2018 17:30,12.13,0.18,0.02,95.43,100,63000,Weekday,Tuesday,Medium_Load,38.74
22343,21/08/2018 17:45,0.58,2.16,0.01,99.98,99.75,63900,Weekday,Tuesday,Medium_Load,30.38
22344,21/08/2018 18:00,0.65,2.45,0.01,99.97,99.65,64800,Weekday,Tuesday,Medium_Load,29.02
22345,21/08/2018 18:15,14.18,0.58,0.02,91.88,99.98,65700,Weekday,Tuesday,Medium_Load,33.01
22346,21/08/2018 18:30,43.85,0,0.03,78.11,100,66600,Weekday,Tuesday,Medium_Load,54.86
22347,21/08/2018 18:45,37.91,0,0.03,82.22,100,67500,Weekday,Tuesday,Medium_Load,54.76
22348,21/08/2018 19:00,28.15,0,0.02,86.58,100,68400,Weekday,Tuesday,Medium_Load,48.71
22349,21/08/2018 19:15,32.51,0,0.03,86.59,100,69300,Weekday,Tuesday,Medium_Load,56.27
22350,21/08/2018 19:30,30.06,0,0.02,87.35,100,70200,Weekday,Tuesday,Medium_Load,53.93
22351,21/08/2018 19:45,27.54,0,0.02,87.75,100,71100,Weekday,Tuesday,Medium_Load,50.4
22352,21/08/2018 20:00,34.7,0,0.03,84.95,100,72000,Weekday,Tuesday,Medium_Load,55.87
22353,21/08/2018 20:15,33.23,0,0.03,85.55,100,72900,Weekday,Tuesday,Medium_Load,54.9
22354,21/08/2018 20:30,33.16,0,0.03,86.08,100,73800,Weekday,Tuesday,Medium_Load,56.09
22355,21/08/2018 20:45,32.15,0,0.03,87.21,100,74700,Weekday,Tuesday,Medium_Load,57.31
22356,21/08/2018 21:00,14.65,3.89,0.02,91.86,99.35,75600,Weekday,Tuesday,Medium_Load,34.06
22357,21/08/2018 21:15,0,18.68,0,100,23.62,76500,Weekday,Tuesday,Medium_Load,4.54
22358,21/08/2018 21:30,0,15.7,0,100,23.64,77400,Weekday,Tuesday,Medium_Load,3.82
22359,21/08/2018 21:45,0,17.1,0,100,20,78300,Weekday,Tuesday,Medium_Load,3.49
22360,21/08/2018 22:00,0,14.9,0,100,22.12,79200,Weekday,Tuesday,Medium_Load,3.38
22361,21/08/2018 22:15,1.3,4.18,0,94.17,65.67,80100,Weekday,Tuesday,Medium_Load,3.64
22362,21/08/2018 22:30,5.54,0,0,57.47,100,81000,Weekday,Tuesday,Medium_Load,3.89
22363,21/08/2018 22:45,4.1,0,0,62,100,81900,Weekday,Tuesday,Medium_Load,3.24
22364,21/08/2018 23:00,4.28,0,0,54.33,100,82800,Weekday,Tuesday,Medium_Load,2.77
22365,21/08/2018 23:15,4,0,0,53.91,100,83700,Weekday,Tuesday,Light_Load,2.56
22366,21/08/2018 23:30,4,0,0,54.35,100,84600,Weekday,Tuesday,Light_Load,2.59
22367,21/08/2018 23:45,4.03,0,0,53.62,100,85500,Weekday,Tuesday,Light_Load,2.56
22368,21/08/2018 00:00,4.07,0,0,53.24,100,0,Weekday,Tuesday,Light_Load,2.56
22369,22/08/2018 00:15,4.14,0,0,53.04,100,900,Weekday,Wednesday,Light_Load,2.59
22370,22/08/2018 00:30,4.46,0,0,52.35,100,1800,Weekday,Wednesday,Light_Load,2.74
22371,22/08/2018 00:45,4.28,0,0,52.35,100,2700,Weekday,Wednesday,Light_Load,2.63
22372,22/08/2018 01:00,4.32,0,0,51.42,100,3600,Weekday,Wednesday,Light_Load,2.59
22373,22/08/2018 01:15,4.28,0,0,51.77,100,4500,Weekday,Wednesday,Light_Load,2.59
22374,22/08/2018 01:30,4.18,0,0,53.25,100,5400,Weekday,Wednesday,Light_Load,2.63
22375,22/08/2018 01:45,4.39,0,0,50.81,100,6300,Weekday,Wednesday,Light_Load,2.59
22376,22/08/2018 02:00,4.28,0,0,52.79,100,7200,Weekday,Wednesday,Light_Load,2.66
22377,22/08/2018 02:15,4.28,0,0,52.35,100,8100,Weekday,Wednesday,Light_Load,2.63
22378,22/08/2018 02:30,4.03,0,0,53.62,100,9000,Weekday,Wednesday,Light_Load,2.56
22379,22/08/2018 02:45,3.96,0,0,54.74,100,9900,Weekday,Wednesday,Light_Load,2.59
22380,22/08/2018 03:00,4.25,0,0,57.02,100,10800,Weekday,Wednesday,Light_Load,2.95
22381,22/08/2018 03:15,4,0,0,62.11,100,11700,Weekday,Wednesday,Light_Load,3.17
22382,22/08/2018 03:30,4.36,0,0,56.04,100,12600,Weekday,Wednesday,Light_Load,2.95
22383,22/08/2018 03:45,4.43,0,0,57.33,100,13500,Weekday,Wednesday,Light_Load,3.1
22384,22/08/2018 04:00,4.21,0,0,52.4,100,14400,Weekday,Wednesday,Light_Load,2.59
22385,22/08/2018 04:15,4.32,0,0,52,100,15300,Weekday,Wednesday,Light_Load,2.63
22386,22/08/2018 04:30,4.07,0,0,53.69,100,16200,Weekday,Wednesday,Light_Load,2.59
22387,22/08/2018 04:45,4.18,0,0,52.23,100,17100,Weekday,Wednesday,Light_Load,2.56
22388,22/08/2018 05:00,4.21,0,0,53.41,100,18000,Weekday,Wednesday,Light_Load,2.66
22389,22/08/2018 05:15,4.28,0,0,52.35,100,18900,Weekday,Wednesday,Light_Load,2.63
22390,22/08/2018 05:30,4.64,0,0,49.31,100,19800,Weekday,Wednesday,Light_Load,2.63
22391,22/08/2018 05:45,4.57,0,0,49.88,100,20700,Weekday,Wednesday,Light_Load,2.63
22392,22/08/2018 06:00,4.5,0,0,49.45,100,21600,Weekday,Wednesday,Light_Load,2.56
22393,22/08/2018 06:15,4.43,0,0,50.47,100,22500,Weekday,Wednesday,Light_Load,2.59
22394,22/08/2018 06:30,4.36,0,0,51.07,100,23400,Weekday,Wednesday,Light_Load,2.59
22395,22/08/2018 06:45,4.43,0,0,50.47,100,24300,Weekday,Wednesday,Light_Load,2.59
22396,22/08/2018 07:00,4.21,0,0,51.36,100,25200,Weekday,Wednesday,Light_Load,2.52
22397,22/08/2018 07:15,4.25,0,0,52.04,100,26100,Weekday,Wednesday,Light_Load,2.59
22398,22/08/2018 07:30,4.28,0,0,62.87,100,27000,Weekday,Wednesday,Light_Load,3.46
22399,22/08/2018 07:45,4.21,0,0,68.51,100,27900,Weekday,Wednesday,Light_Load,3.96
22400,22/08/2018 08:00,4.82,0,0,64.14,100,28800,Weekday,Wednesday,Light_Load,4.03
22401,22/08/2018 08:15,42.55,0,0.02,72.33,100,29700,Weekday,Wednesday,Light_Load,44.57
22402,22/08/2018 08:30,46.12,0,0.02,72.36,100,30600,Weekday,Wednesday,Light_Load,48.35
22403,22/08/2018 08:45,54.76,0,0.03,73.32,100,31500,Weekday,Wednesday,Light_Load,59.04
22404,22/08/2018 09:00,29.48,0,0.02,86.75,100,32400,Weekday,Wednesday,Light_Load,51.41
22405,22/08/2018 09:15,24.44,0,0.02,89.22,100,33300,Weekday,Wednesday,Medium_Load,48.28
22406,22/08/2018 09:30,36.86,0,0.03,88.01,100,34200,Weekday,Wednesday,Medium_Load,68.33
22407,22/08/2018 09:45,33.62,0,0.03,87.24,100,35100,Weekday,Wednesday,Medium_Load,60.01
22408,22/08/2018 10:00,33.59,0,0.03,87.84,100,36000,Weekday,Wednesday,Medium_Load,61.74
22409,22/08/2018 10:15,17.32,0,0.02,92.46,100,36900,Weekday,Wednesday,Maximum_Load,42.05
22410,22/08/2018 10:30,24.16,0,0.02,89.57,100,37800,Weekday,Wednesday,Maximum_Load,48.67
22411,22/08/2018 10:45,29.74,0,0.03,89.78,100,38700,Weekday,Wednesday,Maximum_Load,60.62
22412,22/08/2018 11:00,31.1,0,0.03,88.07,100,39600,Weekday,Wednesday,Maximum_Load,57.82
22413,22/08/2018 11:15,40.28,0,0.03,83.87,100,40500,Weekday,Wednesday,Maximum_Load,62.03
22414,22/08/2018 11:30,38.09,0,0.03,84.06,100,41400,Weekday,Wednesday,Maximum_Load,59.11
22415,22/08/2018 11:45,39.92,0,0.02,79,100,42300,Weekday,Wednesday,Maximum_Load,51.44
22416,22/08/2018 12:00,24.34,1.12,0.02,85.95,99.96,43200,Weekday,Wednesday,Maximum_Load,40.93
22417,22/08/2018 12:15,0,9.94,0,100,37.57,44100,Weekday,Wednesday,Medium_Load,4.03
22418,22/08/2018 12:30,0,13.86,0,100,30.01,45000,Weekday,Wednesday,Medium_Load,4.36
22419,22/08/2018 12:45,0,13.46,0,100,31.45,45900,Weekday,Wednesday,Medium_Load,4.46
22420,22/08/2018 13:00,0,13.39,0,100,30.96,46800,Weekday,Wednesday,Medium_Load,4.36
22421,22/08/2018 13:15,12.82,4.82,0.01,92.89,98.89,47700,Weekday,Wednesday,Maximum_Load,32.15
22422,22/08/2018 13:30,29.84,0,0.03,88.07,100,48600,Weekday,Wednesday,Maximum_Load,55.48
22423,22/08/2018 13:45,31.21,0,0.03,87.8,100,49500,Weekday,Wednesday,Maximum_Load,57.24
22424,22/08/2018 14:00,30.28,0,0.02,86.35,100,50400,Weekday,Wednesday,Maximum_Load,51.84
22425,22/08/2018 14:15,38.95,0,0.03,87.01,100,51300,Weekday,Wednesday,Maximum_Load,68.76
22426,22/08/2018 14:30,35.82,0,0.03,86.13,100,52200,Weekday,Wednesday,Maximum_Load,60.73
22427,22/08/2018 14:45,35.14,0,0.03,86.54,100,53100,Weekday,Wednesday,Maximum_Load,60.7
22428,22/08/2018 15:00,19.91,0,0.02,91.84,100,54000,Weekday,Wednesday,Maximum_Load,46.22
22429,22/08/2018 15:15,26.03,0,0.03,90.58,100,54900,Weekday,Wednesday,Maximum_Load,55.66
22430,22/08/2018 15:30,18.97,0,0.02,92.89,100,55800,Weekday,Wednesday,Maximum_Load,47.59
22431,22/08/2018 15:45,32.04,0,0.03,88.72,100,56700,Weekday,Wednesday,Maximum_Load,61.6
22432,22/08/2018 16:00,24.52,0,0.02,90.84,100,57600,Weekday,Wednesday,Maximum_Load,53.28
22433,22/08/2018 16:15,30.1,0,0.03,88.1,100,58500,Weekday,Wednesday,Maximum_Load,56.05
22434,22/08/2018 16:30,29.7,0,0.03,89.24,100,59400,Weekday,Wednesday,Maximum_Load,58.75
22435,22/08/2018 16:45,22.57,0,0.02,91.58,100,60300,Weekday,Wednesday,Maximum_Load,51.48
22436,22/08/2018 17:00,25.52,0,0.03,91.05,100,61200,Weekday,Wednesday,Maximum_Load,56.2
22437,22/08/2018 17:15,17.21,0,0.02,93.45,100,62100,Weekday,Wednesday,Medium_Load,45.18
22438,22/08/2018 17:30,31.39,0,0.03,89.27,100,63000,Weekday,Wednesday,Medium_Load,62.17
22439,22/08/2018 17:45,5.44,0.97,0.02,98.76,99.96,63900,Weekday,Wednesday,Medium_Load,34.16
22440,22/08/2018 18:00,0.29,10.8,0.01,99.98,81.25,64800,Weekday,Wednesday,Medium_Load,15.05
22441,22/08/2018 18:15,0,10.37,0,100,46.19,65700,Weekday,Wednesday,Medium_Load,5.4
22442,22/08/2018 18:30,0,7.13,0,100,48.18,66600,Weekday,Wednesday,Medium_Load,3.92
22443,22/08/2018 18:45,0,10.87,0,100,30.57,67500,Weekday,Wednesday,Medium_Load,3.49
22444,22/08/2018 19:00,0,14.98,0,100,22.01,68400,Weekday,Wednesday,Medium_Load,3.38
22445,22/08/2018 19:15,0,15.12,0,100,22.31,69300,Weekday,Wednesday,Medium_Load,3.46
22446,22/08/2018 19:30,0,15.62,0,100,21.39,70200,Weekday,Wednesday,Medium_Load,3.42
22447,22/08/2018 19:45,0,13.93,0,100,19.77,71100,Weekday,Wednesday,Medium_Load,2.81
22448,22/08/2018 20:00,0,13.93,0,100,20.25,72000,Weekday,Wednesday,Medium_Load,2.88
22449,22/08/2018 20:15,0,13.79,0,100,20.44,72900,Weekday,Wednesday,Medium_Load,2.88
22450,22/08/2018 20:30,0,13.75,0,100,20.5,73800,Weekday,Wednesday,Medium_Load,2.88
22451,22/08/2018 20:45,0,13.79,0,100,20.44,74700,Weekday,Wednesday,Medium_Load,2.88
22452,22/08/2018 21:00,0,13.57,0,100,21.04,75600,Weekday,Wednesday,Medium_Load,2.92
22453,22/08/2018 21:15,0,13.36,0,100,21.35,76500,Weekday,Wednesday,Medium_Load,2.92
22454,22/08/2018 21:30,0,13.32,0,100,22.11,77400,Weekday,Wednesday,Medium_Load,3.02
22455,22/08/2018 21:45,0,13.28,0,100,21.69,78300,Weekday,Wednesday,Medium_Load,2.95
22456,22/08/2018 22:00,0,12.56,0,100,22.87,79200,Weekday,Wednesday,Medium_Load,2.95
22457,22/08/2018 22:15,1.12,2.81,0,93.2,71.58,80100,Weekday,Wednesday,Medium_Load,2.88
22458,22/08/2018 22:30,5.44,0,0,45.89,100,81000,Weekday,Wednesday,Medium_Load,2.81
22459,22/08/2018 22:45,5.44,0,0,45.89,100,81900,Weekday,Wednesday,Medium_Load,2.81
22460,22/08/2018 23:00,5.58,0,0,44.98,100,82800,Weekday,Wednesday,Medium_Load,2.81
